species,observation_id,observation_url,photo_id,photo_url_original,licence,attribution,observer_login,observer_name,observed_on,place_guess,quality_grade,obscured,latitude,longitude,width,height,downloaded,file,size_obtained
Cyrtosperma merkusii,315462630,https://www.inaturalist.org/observations/315462630,569879348,https://static.inaturalist.org/photos/569879348/original.jpg,all rights reserved,"(c) ., all rights reserved",user157,.,2025-09-21,,needs_id,True,,,1536,2048,yes,merkusii/inat-315462630-569879348-user157.jpg,original
Cyrtosperma,315989798,https://www.inaturalist.org/observations/315989798,570883972,https://inaturalist-open-data.s3.amazonaws.com/photos/570883972/original.jpg,cc-by-nc,"(c) Hani Ristiawan, some rights reserved (CC BY-NC)",haniristiawan,Hani Ristiawan,2025-08-28,"Kota Sorong, Papua Bar., Indonesia",needs_id,False,-0.9334460604,131.4144442461,1536,2048,yes,sp/inat-315989798-570883972-haniristiawan.jpg,original
Cyrtosperma,315989798,https://www.inaturalist.org/observations/315989798,570883976,https://inaturalist-open-data.s3.amazonaws.com/photos/570883976/original.jpg,cc-by-nc,"(c) Hani Ristiawan, some rights reserved (CC BY-NC)",haniristiawan,Hani Ristiawan,2025-08-28,"Kota Sorong, Papua Bar., Indonesia",needs_id,False,-0.9334460604,131.4144442461,1536,2048,yes,sp/inat-315989798-570883976-haniristiawan.jpg,original
Cyrtosperma,315989798,https://www.inaturalist.org/observations/315989798,570883999,https://inaturalist-open-data.s3.amazonaws.com/photos/570883999/original.jpg,cc-by-nc,"(c) Hani Ristiawan, some rights reserved (CC BY-NC)",haniristiawan,Hani Ristiawan,2025-08-28,"Kota Sorong, Papua Bar., Indonesia",needs_id,False,-0.9334460604,131.4144442461,1536,2048,yes,sp/inat-315989798-570883999-haniristiawan.jpg,original
Cyrtosperma,316054375,https://www.inaturalist.org/observations/316054375,570983728,https://inaturalist-open-data.s3.amazonaws.com/photos/570983728/original.jpg,cc-by-nc,"(c) Hakim, some rights reserved (CC BY-NC)",abduelhakim,Hakim,2024-01-27,"Malalilis, Distrik Klayili, Kabupaten Sorong, Papua Bar., Indonesia",needs_id,False,-0.9437535,131.5112776,1365,2048,yes,sp/inat-316054375-570983728-abduelhakim.jpg,original
Cyrtosperma,316054375,https://www.inaturalist.org/observations/316054375,570983638,https://inaturalist-open-data.s3.amazonaws.com/photos/570983638/original.jpg,cc-by-nc,"(c) Hakim, some rights reserved (CC BY-NC)",abduelhakim,Hakim,2024-01-27,"Malalilis, Distrik Klayili, Kabupaten Sorong, Papua Bar., Indonesia",needs_id,False,-0.9437535,131.5112776,2048,1365,yes,sp/inat-316054375-570983638-abduelhakim.jpg,original
Cyrtosperma merkusii,320358322,https://www.inaturalist.org/observations/320358322,579207712,https://inaturalist-open-data.s3.amazonaws.com/photos/579207712/original.jpg,cc-by-nc,"(c) susanna_lim, some rights reserved (CC BY-NC)",susanna_lim,,2025-10-12,"Singapore, SG, SG",needs_id,False,1.3416716667,103.8294666667,1536,2048,yes,merkusii/inat-320358322-579207712-susanna-lim.jpg,original
Cyrtosperma merkusii,320358322,https://www.inaturalist.org/observations/320358322,579207715,https://inaturalist-open-data.s3.amazonaws.com/photos/579207715/original.jpg,cc-by-nc,"(c) susanna_lim, some rights reserved (CC BY-NC)",susanna_lim,,2025-10-12,"Singapore, SG, SG",needs_id,False,1.3416716667,103.8294666667,1536,2048,yes,merkusii/inat-320358322-579207715-susanna-lim.jpg,original
Cyrtosperma merkusii,320358322,https://www.inaturalist.org/observations/320358322,579207714,https://inaturalist-open-data.s3.amazonaws.com/photos/579207714/original.jpg,cc-by-nc,"(c) susanna_lim, some rights reserved (CC BY-NC)",susanna_lim,,2025-10-12,"Singapore, SG, SG",needs_id,False,1.3416716667,103.8294666667,1536,2048,yes,merkusii/inat-320358322-579207714-susanna-lim.jpg,original
Cyrtosperma,321600428,https://www.inaturalist.org/observations/321600428,581641185,https://static.inaturalist.org/photos/581641185/original.jpg,all rights reserved,"(c) iqbal ridhany, all rights reserved",kaylaaquatic15,iqbal ridhany,2025-10-18,"WV47+FH9, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",needs_id,False,-1.0935630859,113.8638647273,907,2048,yes,sp/inat-321600428-581641185-kaylaaquatic15.jpg,original
Cyrtosperma,321600428,https://www.inaturalist.org/observations/321600428,581641211,https://static.inaturalist.org/photos/581641211/original.jpg,all rights reserved,"(c) iqbal ridhany, all rights reserved",kaylaaquatic15,iqbal ridhany,2025-10-18,"WV47+FH9, Kuala Kurun, Kec. Kurun, Kabupaten Gunung MAS, Kalimantan Tengah 74571, Indonesia",needs_id,False,-1.0935630859,113.8638647273,907,2048,yes,sp/inat-321600428-581641211-kaylaaquatic15.jpg,original
Cyrtosperma macrotum,322008157,https://www.inaturalist.org/observations/322008157,582441663,https://inaturalist-open-data.s3.amazonaws.com/photos/582441663/original.jpg,cc-by,"(c) Shawn O'Donnell, some rights reserved (CC BY)",shawnodonnell,Shawn O'Donnell,2025-10-08,"Manokwari Timur, Manokwari Barat, Manokwari Regency, West Papua, Indonesia",needs_id,False,-0.8632358997,134.0747842,2048,1536,yes,macrotum/inat-322008157-582441663-shawnodonnell.jpg,original
Cyrtosperma macrotum,322008157,https://www.inaturalist.org/observations/322008157,582441726,https://inaturalist-open-data.s3.amazonaws.com/photos/582441726/original.jpg,cc-by,"(c) Shawn O'Donnell, some rights reserved (CC BY)",shawnodonnell,Shawn O'Donnell,2025-10-08,"Manokwari Timur, Manokwari Barat, Manokwari Regency, West Papua, Indonesia",needs_id,False,-0.8632358997,134.0747842,1536,2048,yes,macrotum/inat-322008157-582441726-shawnodonnell.jpg,original
Cyrtosperma macrotum,322008157,https://www.inaturalist.org/observations/322008157,582441785,https://inaturalist-open-data.s3.amazonaws.com/photos/582441785/original.jpg,cc-by,"(c) Shawn O'Donnell, some rights reserved (CC BY)",shawnodonnell,Shawn O'Donnell,2025-10-08,"Manokwari Timur, Manokwari Barat, Manokwari Regency, West Papua, Indonesia",needs_id,False,-0.8632358997,134.0747842,1536,2048,yes,macrotum/inat-322008157-582441785-shawnodonnell.jpg,original
Cyrtosperma macrotum,322008157,https://www.inaturalist.org/observations/322008157,582441837,https://inaturalist-open-data.s3.amazonaws.com/photos/582441837/original.jpg,cc-by,"(c) Shawn O'Donnell, some rights reserved (CC BY)",shawnodonnell,Shawn O'Donnell,2025-10-08,"Manokwari Timur, Manokwari Barat, Manokwari Regency, West Papua, Indonesia",needs_id,False,-0.8632358997,134.0747842,1536,2048,yes,macrotum/inat-322008157-582441837-shawnodonnell.jpg,original
Cyrtosperma,322893549,https://www.inaturalist.org/observations/322893549,584202415,https://inaturalist-open-data.s3.amazonaws.com/photos/584202415/original.jpg,cc-by-nc,"(c) Tuti Hartati, some rights reserved (CC BY-NC)",tuti6,Tuti Hartati,2025-10-25,"7G7J+4JJ, Karyamulya, Kec. Kesambi, Kota Cirebon, Jawa Barat, Indonesia",casual,False,-6.7372601,108.5316048,921,2048,yes,sp/inat-322893549-584202415-tuti6.jpg,original
Cyrtosperma hambalii,323942550,https://www.inaturalist.org/observations/323942550,586234801,https://inaturalist-open-data.s3.amazonaws.com/photos/586234801/original.jpg,cc-by-nc,"(c) Hakim, some rights reserved (CC BY-NC)",abduelhakim,Hakim,2025-08-08,"Klablim, Distrik Sorong Timur, Kota Sorong, Papua Barat Daya, Indonesia",research,False,-0.9207348959,131.3432331383,1536,2048,yes,hambalii/inat-323942550-586234801-abduelhakim.jpg,original
Cyrtosperma hambalii,323942550,https://www.inaturalist.org/observations/323942550,586234824,https://inaturalist-open-data.s3.amazonaws.com/photos/586234824/original.jpg,cc-by-nc,"(c) Hakim, some rights reserved (CC BY-NC)",abduelhakim,Hakim,2025-08-08,"Klablim, Distrik Sorong Timur, Kota Sorong, Papua Barat Daya, Indonesia",research,False,-0.9207348959,131.3432331383,1536,2048,yes,hambalii/inat-323942550-586234824-abduelhakim.jpg,original
Cyrtosperma macrotum,325493170,https://www.inaturalist.org/observations/325493170,589327255,https://inaturalist-open-data.s3.amazonaws.com/photos/589327255/original.jpg,cc-by-nc,"(c) Ezra Tetelepta, some rights reserved (CC BY-NC)",ezra_teta,Ezra Tetelepta,2025-11-08,"Sorong Regency, Southwest Papua, Indonesia",research,False,-0.9773972222,131.3599222222,1153,2048,yes,macrotum/inat-325493170-589327255-ezra-teta.jpg,original
Cyrtosperma macrotum,325493170,https://www.inaturalist.org/observations/325493170,589327272,https://inaturalist-open-data.s3.amazonaws.com/photos/589327272/original.jpg,cc-by-nc,"(c) Ezra Tetelepta, some rights reserved (CC BY-NC)",ezra_teta,Ezra Tetelepta,2025-11-08,"Sorong Regency, Southwest Papua, Indonesia",research,False,-0.9773972222,131.3599222222,1153,2048,yes,macrotum/inat-325493170-589327272-ezra-teta.jpg,original
Cyrtosperma,325615720,https://www.inaturalist.org/observations/325615720,589578759,https://inaturalist-open-data.s3.amazonaws.com/photos/589578759/original.jpg,cc-by-sa,"(c) James K. Douch, some rights reserved (CC BY-SA)",douch,James K. Douch,2025-11-08,"Madang, PG",needs_id,False,-5.2258,145.6858666667,2048,2048,yes,sp/inat-325615720-589578759-douch.jpg,original
Cyrtosperma macrotum,327241223,https://www.inaturalist.org/observations/327241223,592816635,https://inaturalist-open-data.s3.amazonaws.com/photos/592816635/original.jpg,cc-by-nc,"(c) bewambay, some rights reserved (CC BY-NC)",bewambay,,2025-10-18,"Sorong, Sorong City, Southwest Papua, Indonesia",research,False,-0.9157388889,131.3343194444,2048,1536,yes,macrotum/inat-327241223-592816635-bewambay.jpg,original
Cyrtosperma cuspidispathum,330839675,https://www.inaturalist.org/observations/330839675,600023486,https://inaturalist-open-data.s3.amazonaws.com/photos/600023486/original.jpg,cc-by-nc,"(c) johnpaulhouston, some rights reserved (CC BY-NC)",johnpaulhouston,,2025-12-08,"Koiari Rural LLG, Central Province, Papua New Guinea",needs_id,False,-9.5253590316,147.5212403387,1536,2048,yes,cuspidispathum/inat-330839675-600023486-johnpaulhouston.jpg,original
Cyrtosperma cuspidispathum,330839675,https://www.inaturalist.org/observations/330839675,600023511,https://inaturalist-open-data.s3.amazonaws.com/photos/600023511/original.jpg,cc-by-nc,"(c) johnpaulhouston, some rights reserved (CC BY-NC)",johnpaulhouston,,2025-12-08,"Koiari Rural LLG, Central Province, Papua New Guinea",needs_id,False,-9.5253590316,147.5212403387,1536,2048,yes,cuspidispathum/inat-330839675-600023511-johnpaulhouston.jpg,original
Cyrtosperma cuspidispathum,330839675,https://www.inaturalist.org/observations/330839675,600023532,https://inaturalist-open-data.s3.amazonaws.com/photos/600023532/original.jpg,cc-by-nc,"(c) johnpaulhouston, some rights reserved (CC BY-NC)",johnpaulhouston,,2025-12-08,"Koiari Rural LLG, Central Province, Papua New Guinea",needs_id,False,-9.5253590316,147.5212403387,1536,2048,yes,cuspidispathum/inat-330839675-600023532-johnpaulhouston.jpg,original
Cyrtosperma merkusii,331541691,https://www.inaturalist.org/observations/331541691,601472911,https://inaturalist-open-data.s3.amazonaws.com/photos/601472911/original.jpg,cc-by-nc,"(c) sofeaazlani, some rights reserved (CC BY-NC)",sofeaazlani,,2025-12-10,"Rimba Ilmu Botanic Garden, Universiti Malaya",needs_id,False,3.1307075555,101.6581591219,1536,2048,yes,merkusii/inat-331541691-601472911-sofeaazlani.jpg,original
Cyrtosperma merkusii,331797752,https://www.inaturalist.org/observations/331797752,601992887,https://inaturalist-open-data.s3.amazonaws.com/photos/601992887/original.jpg,cc-by-nc,"(c) FAQIH AZIZ, some rights reserved (CC BY-NC)",faqih_aziz,FAQIH AZIZ,2025-12-10,"Valley Road, Kuala Lumpur, Kuala Lumpur, MY",needs_id,False,3.1289445,101.656875,1536,2048,yes,merkusii/inat-331797752-601992887-faqih-aziz.jpg,original
Cyrtosperma johnstonii,331841928,https://www.inaturalist.org/observations/331841928,602077993,https://inaturalist-open-data.s3.amazonaws.com/photos/602077993/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-15,"Birao, Solomon Islands",research,False,-9.833475,160.83725,1536,2048,yes,johnstonii/inat-331841928-602077993-sdjbrown.jpg,original
Cyrtosperma johnstonii,331841928,https://www.inaturalist.org/observations/331841928,602078002,https://inaturalist-open-data.s3.amazonaws.com/photos/602078002/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-15,"Birao, Solomon Islands",research,False,-9.833475,160.83725,1536,2048,yes,johnstonii/inat-331841928-602078002-sdjbrown.jpg,original
Cyrtosperma johnstonii,331841928,https://www.inaturalist.org/observations/331841928,602078007,https://inaturalist-open-data.s3.amazonaws.com/photos/602078007/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-15,"Birao, Solomon Islands",research,False,-9.833475,160.83725,1536,2048,yes,johnstonii/inat-331841928-602078007-sdjbrown.jpg,original
Cyrtosperma johnstonii,331841943,https://www.inaturalist.org/observations/331841943,602078661,https://inaturalist-open-data.s3.amazonaws.com/photos/602078661/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-15,"Birao, Solomon Islands",research,False,-9.8322277778,160.8343805556,1536,2048,yes,johnstonii/inat-331841943-602078661-sdjbrown.jpg,original
Cyrtosperma johnstonii,331841943,https://www.inaturalist.org/observations/331841943,602078662,https://inaturalist-open-data.s3.amazonaws.com/photos/602078662/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-15,"Birao, Solomon Islands",research,False,-9.8322277778,160.8343805556,1536,2048,yes,johnstonii/inat-331841943-602078662-sdjbrown.jpg,original
Cyrtosperma johnstonii,331841943,https://www.inaturalist.org/observations/331841943,602078782,https://inaturalist-open-data.s3.amazonaws.com/photos/602078782/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-15,"Birao, Solomon Islands",research,False,-9.8322277778,160.8343805556,1536,2048,yes,johnstonii/inat-331841943-602078782-sdjbrown.jpg,original
Cyrtosperma johnstonii,331849376,https://www.inaturalist.org/observations/331849376,602095321,https://inaturalist-open-data.s3.amazonaws.com/photos/602095321/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-16,"Birao, Solomon Islands",research,False,-9.8176138889,160.8168638889,1536,2048,yes,johnstonii/inat-331849376-602095321-sdjbrown.jpg,original
Cyrtosperma johnstonii,331849376,https://www.inaturalist.org/observations/331849376,602095319,https://inaturalist-open-data.s3.amazonaws.com/photos/602095319/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-16,"Birao, Solomon Islands",research,False,-9.8176138889,160.8168638889,1536,2048,yes,johnstonii/inat-331849376-602095319-sdjbrown.jpg,original
Cyrtosperma johnstonii,331849376,https://www.inaturalist.org/observations/331849376,602095324,https://inaturalist-open-data.s3.amazonaws.com/photos/602095324/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-16,"Birao, Solomon Islands",research,False,-9.8176138889,160.8168638889,1536,2048,yes,johnstonii/inat-331849376-602095324-sdjbrown.jpg,original
Cyrtosperma johnstonii,331849376,https://www.inaturalist.org/observations/331849376,602095379,https://inaturalist-open-data.s3.amazonaws.com/photos/602095379/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-16,"Birao, Solomon Islands",research,False,-9.8176138889,160.8168638889,1536,2048,yes,johnstonii/inat-331849376-602095379-sdjbrown.jpg,original
Cyrtosperma johnstonii,331849376,https://www.inaturalist.org/observations/331849376,602095374,https://inaturalist-open-data.s3.amazonaws.com/photos/602095374/original.jpg,cc-by,"(c) Samuel Brown, some rights reserved (CC BY)",sdjbrown,Samuel Brown,2025-10-16,"Birao, Solomon Islands",research,False,-9.8176138889,160.8168638889,1536,2048,yes,johnstonii/inat-331849376-602095374-sdjbrown.jpg,original
Cyrtosperma merkusii,334187001,https://www.inaturalist.org/observations/334187001,606825980,https://inaturalist-open-data.s3.amazonaws.com/photos/606825980/original.jpg,cc-by-nc,"(c) chinotto_chena, some rights reserved (CC BY-NC)",chinotto_chena,,2026-01-10,"Bukit Kiara, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",research,False,3.142163,101.644358,2048,1152,yes,merkusii/inat-334187001-606825980-chinotto-chena.jpg,original
Cyrtosperma merkusii,334298352,https://www.inaturalist.org/observations/334298352,607055500,https://inaturalist-open-data.s3.amazonaws.com/photos/607055500/original.jpg,cc-by,"(c) Ong Jyh Seng, some rights reserved (CC BY)",ongzi,Ong Jyh Seng,2026-01-11,"Perumahan PUJ 2, Puj 2, 43300 Seri Kembangan, Selangor, Malaysia",research,False,3.0163833333,101.6767638889,2048,1536,yes,merkusii/inat-334298352-607055500-ongzi.jpg,original
Cyrtosperma merkusii,334342957,https://www.inaturalist.org/observations/334342957,607145719,https://static.inaturalist.org/photos/607145719/original.jpg,all rights reserved,"(c) Lars Mannzen, all rights reserved",larsmannzen,Lars Mannzen,2026-01-11,"Roxas, Bilar, Bohol, Philippinen",research,False,9.7119887,124.0949376,2048,1536,yes,merkusii/inat-334342957-607145719-larsmannzen.jpg,original
Cyrtosperma merkusii,334342957,https://www.inaturalist.org/observations/334342957,607145758,https://static.inaturalist.org/photos/607145758/original.jpg,all rights reserved,"(c) Lars Mannzen, all rights reserved",larsmannzen,Lars Mannzen,2026-01-11,"Roxas, Bilar, Bohol, Philippinen",research,False,9.7119887,124.0949376,1536,2048,yes,merkusii/inat-334342957-607145758-larsmannzen.jpg,original
Cyrtosperma merkusii,334342957,https://www.inaturalist.org/observations/334342957,607145788,https://static.inaturalist.org/photos/607145788/original.jpg,all rights reserved,"(c) Lars Mannzen, all rights reserved",larsmannzen,Lars Mannzen,2026-01-11,"Roxas, Bilar, Bohol, Philippinen",research,False,9.7119887,124.0949376,2048,1536,yes,merkusii/inat-334342957-607145788-larsmannzen.jpg,original
Cyrtosperma merkusii,334342957,https://www.inaturalist.org/observations/334342957,607145829,https://static.inaturalist.org/photos/607145829/original.jpg,all rights reserved,"(c) Lars Mannzen, all rights reserved",larsmannzen,Lars Mannzen,2026-01-11,"Roxas, Bilar, Bohol, Philippinen",research,False,9.7119887,124.0949376,2048,1536,yes,merkusii/inat-334342957-607145829-larsmannzen.jpg,original
